;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
10;Программист Delphi/SQL;Новосибирск;;100000.0;Мэйджор;2019-11-20T10:58:01+0300;1;3;Удаленная работа;Частичная занятость;  Программист Delphi/SQL УДАЛЕННО Должностные обязанности: · Разработка, сопровождение и поддержка Delphi приложений (внутренняя ERP система. 3500 онлайн пользователей. Тысячи таблиц и форм) · Составление и поддержка технической документации в актуальном состоянии Требования к кандидату: · Опыт работы и уверенное знание Delphi (мы используем ХЕ10), в особенности при разработке клиент-серверных приложений (ADO), понимание принципов ООП в программировании · Знание MS SQL Server (T-SQL, опыт написания хранимых процедур, UDF, основные принципы работы реляционных СУБД) · Умение разбираться в чужом коде · Опыт документирования проектов · Желательно знание FastReport, Developer Express Условия работы: · Удаленная работа со своего компьютера · Собственная академия, прохождение курсов, для быстрого ввода программиста в дело · Собственная база знаний · Собственная виртуальная машина для удаленной разработки · Крупная компания. ВСЕГДА ЧЕТКАЯ И ПОЛНАЯ ВЫПЛАТА ЗАРАБОТНОЙ ПЛАТЫ ЗП сдельная. Зависит от объема выполненных задач;;...принципы работы реляционных СУБД). Умение разбираться в чужом коде. Опыт документирования проектов. Желательно знание FastReport, <highlighttext>Developer</highlighttext> Express. Собственная база знаний.;Разработка, сопровождение и поддержка Delphi приложений (внутренняя ERP система. 3500 онлайн пользователей. Тысячи таблиц и форм). Составление и поддержка технической...;"SQL; SVN; MS SQL Server; Transact-SQL; Delphi; Borland Delphi; Embarcadero Delphi"
20;Программист 1C;Новосибирск;;100000.0;РИГЕЛЬ РИТЕЙЛ;2019-11-18T06:04:01+0300;3;6;Полный день;Полная занятость;В сеть магазинов «ПивоПей» требуется Программист 1С. Обязанности:  Доработка 1С под потребности компании, программирование и внедрение всех изменений. Оптимизация расчетов в программе 1С. Создание и изменение новых документов, справочников, обработок, отчетов. Разработка и отладка программного кода: написание программного кода, проверка и отладка программного кода (качественное, читаемое оформление). Разработка и настройка в рабочее состояние механизмов обмена данными между конфигурациями 1С и другими программами. Обновление типовых и изменённых конфигураций. Оценка и согласование сроков выполнения поставленных задач. Решение проблем, возникающих в ходе работы программы (полнота отображения данных). Консультирование пользователей по работе в 1С: бухгалтерия, снабжение, розничные магазины.  Требования:  Высшее образование. Опыт работы по программированию в среде 1С платформы 8.3 от 3 лет: торговые (дистрибьюторские) компании, торговые сети, компании-разработчики. Умение разбираться в чужом коде, а также разбираться с записями БД. Базовые знания бухгалтерского и налогового учета, хорошее знание типового функционала 1С: УТ, 1С: Розница 2.2. Опыт интеграции 1C с внешними системами. Опыт работы с конвертацией данных и иными способами интеграции и обмена информации. Личные качества: системность, исполнительность, ответственность, нацеленность на результат.  Мы предлагаем Вам:  Трудоустройство согласно ТК РФ. Достойный уровень зарплаты. Дружный коллектив, интересные задачи! ;;...3 от 3 лет: торговые (дистрибьюторские) компании, торговые сети, компании-<highlighttext>разработчики</highlighttext>. Умение разбираться в чужом коде, а также разбираться с...;Доработка 1С под потребности компании, программирование и внедрение всех изменений. Оптимизация расчетов в программе 1С. Создание и изменение...;"1С программирование; 1С: Управление Производственным Предприятием; 1С: Бухгалтерия; Обновление конфигурации 1С; 1С: Управление Торговлей"
50;Программист (Junior);Тюмень;30000.0;90000.0;Строительный Двор;2019-11-19T09:24:57+0300;1;3;Гибкий график;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи!Требования:   Высшее / неполное высшее образование (техническое / IT); Базовые знания программирования; Желание изучать ABAP; Опыт программирования в проектах (личных или на заказ); Аналитический склад ума; Умение структурировать информацию; Ответственность, нацеленность на результат; Опыт командной работы.  Будет плюсом:  Знание (Python, JS, С#, PHP) языка программирования более 1 года; Английский язык на уровне чтения и понимания документации.  Обязанности:  Поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); Участие в разработке новой функциональности; Оптимизация кода; Поддержка пользователей системы; Создание технической документации.  Условия:  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; система наставничества; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";"  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; система наставничества; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";Высшее / неполное высшее образование (техническое / IT). Базовые знания программирования. Желание изучать ABAP. Опыт программирования в проектах (личных или на заказ). ;Поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit). Участие в разработке новой функциональности. Оптимизация кода. Поддержка пользователей системы. ;"ABAP; ООП; SAP ERP; Python; JavaScript"
55;ABAP Программист;Тюмень;30000.0;90000.0;Строительный Двор;2019-11-19T09:24:58+0300;1;3;Гибкий график;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи!Требования:   неполное высшее (ИТ специальности); знание языка программирования ABAP; английский язык на уровне чтения и понимания документации; опыт создания собственных Z разработок, в том числе создания структуры данных; опыт с другими языками программирования (JavaScript/python/java/go); готовность использовать правила и стиль разработки, который принят в компании; опыт написания инструментов для себя, для ускорения своей работы; ответственность, нацеленность на результат.  Обязанности:  Поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); Участие в разработке новой функциональности; Оптимизация кода; Поддержка пользователей системы; Создание технической документации.  Условия:  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; система наставничества; современный классный офис; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";"  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; система наставничества; современный классный офис; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";Неполное высшее (ИТ специальности). Знание языка программирования ABAP. Английский язык на уровне чтения и понимания документации. Опыт создания собственных Z...;Поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit). Участие в разработке новой функциональности. Оптимизация кода. Поддержка пользователей системы. ;"ABAP; ООП; SAP ERP; JavaScript; Python; Java"
34;Программист C++;Санкт-Петербург;30000.0;90000.0;Кликнет;2019-11-19T15:50:55+0300;1;3;Гибкий график;Полная занятость;"О компании: Отделу перспективных разработок группы компаний КЛИКНЕТ требуются программисты на проекты по следующим направлениям разработок - облачные сервисы и распределённые системы, Интернет вещей, программирование под Андроид. ​​​​​​Требования: - Базовые знанияЗнания в области процедурного и объектно-ориентированногопрограммирования, парадигмы модульного программирования. Знаниеразличий между транслируемыми и интерпретируемыми языкамипрограммирования, языками высокого и низкого уровня. Понимание принципов работы распределенных систем, кластерных систем, архитектуры типа клиент-сервер, базовые знания по технологии виртуализации. - Программирование и отладкаОпыт программирования и отладки программ на языках C/C++, знание Java, python/Django и/или Ruby/Ruby on Rails, знания по Web-программированию с использованием Javascript. - Опыт работы с ОСВажен опыт работы с OC Linux и иcпользования её в качестве среды разработки, знание архитектуры компьютеров и встроенных систем. - БД Знание принципов работы баз данных, SQL и NoSQL, построения распределенных баз данных и интерфейсов к ним. Умение работать с MySQL, MS SQL, Oracle DB. -Основные направления разработок - облачные сервисы и распределённые системы, Интернет вещей, программирование под Андроид. Обязанности: - соблюдение всех правил компании - подписание договора NDA - соглашение о конфиденциальности; Программист должен знать: - руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и программ и использования вычислительной техники при обработке информации, основные принципы структурного программирования; - виды программного обеспечения; - технико-эксплуатационные характеристики, конструктивные особенности, назначение и режимы работы ЭВМ, правила ее технической эксплуатации; - технологию автоматической обработки информации; - виды технических носителей информации; - методы классификации и кодирования информации; - формализованные языки программирования; - действующие стандарты, системы счислений, шифров и кодов; - порядок оформления технической документации; - передовой отечественный и зарубежный опыт программирования и использования вычислительной техники; Условия: от 30-45 тысяч база + месячная премия до 100% оклада, если сроки соблюдаются.  "; от 30-45 тысяч база + месячная премия до 100% оклада, если сроки соблюдаются.  ;Умение работать с MySQL, MS SQL, Oracle DB. <highlighttext>Программист</highlighttext> должен знать: - руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и...;соблюдение всех правил компании. - подписание договора NDA - соглашение о конфиденциальности. - технологию автоматической обработки информации. - виды технических носителей информации.;
56;Web-программист;Санкт-Петербург;40000.0;90000.0;E-MOTION;2019-11-19T19:20:11+0300;1;3;Полный день;Полная занятость;О команде и компании: Не удаленная работа. Ищем талантливого, опытного web-программиста. Участие в программировании разной сложности - от простых решений до крупных систем - станет частью вашей жизни. Вы будете иметь реальную возможность проходить обучение в лучших центрах повышения квалификации за счет компании!Над чем предстоит работать:  создание сайтов и web-приложений по готовым дизайн-макетам, работа с различными CMS и Framework.  Навыки, которые мы ждем от кандидата:  уверенное знание популярных web-технологий (PHP, MySQL, HTML5, CSS3, Javascript/jQuery), понимание общих принципов программирования и проработки архитектуры web-приложения.  Мы предлагаем:  реальную возможность профессионального карьерного роста до руководителя отдела/направления, работу по стабильному графику 5/2 конкурентоспособную оплату труда от 60 000 рублей (fix+ премии по результатам закрытых проектов) разработку индивидуальной системы мотивации, которая подходит именно Вам, круг единомышленников и, если хотите, друзей среди коллег, с которыми всегда можно поделиться своими идеями и мыслями, постоянное обучение за счет компании, современный уютный офис в 10 минутах от метро Фрунзенская. ;  реальную возможность профессионального карьерного роста до руководителя отдела/направления, работу по стабильному графику 5/2 конкурентоспособную оплату труда от 60 000 рублей (fix+ премии по результатам закрытых проектов) разработку индивидуальной системы мотивации, которая подходит именно Вам, круг единомышленников и, если хотите, друзей среди коллег, с которыми всегда можно поделиться своими идеями и мыслями, постоянное обучение за счет компании, современный уютный офис в 10 минутах от метро Фрунзенская. ;Уверенное знание популярных web-технологий (PHP, MySQL, HTML5, CSS3, Javascript/jQuery). Понимание общих принципов программирования и проработки архитектуры...;Создание сайтов и web-приложений по готовым дизайн-макетам. Работа с различными CMS и Framework.;"PHP; HTML; CSS3; 1С-Битрикс; MySQL; HTML5; Joomla CMS; XML"
4;Программист-стажер;Москва;50000.0;90000.0;ЕМЕ;2019-11-20T14:25:56+0300;1;3;Полный день;Полная занятость;Разработка и поддержка систем автоматизации. Наша компания занимается разработкой различных систем для b2b сектора, в первую очередь для логистики. Основа разработки – собственная платформа на базе оригинальной СУБД. Наша компания входит в пятерку лидеров по разработке систем WMS в России. Круг задач, который решают наши специалисты – от пользовательского интерфейса и отчетов до управления производственными роботами, включая разработку и поддержку систем. Используются Visual C++, EME-L (язык высокого уровня собственной разработки, аналог языка 1С), С#, MFC и QT, Java (Android),. Для веб-разработки - ASP.NET. Знать все необязательно – обеспечиваем обучение нужным нам технологиям. Требования: Если у тебя есть:  Желание и опыт программирования. Ответственность, аккуратность и пунктуальность. Желание и способность изучать новые технологии. Возможность работать полный рабочий день и более. Желание работать в активно развивающейся компании, решать серьезные задачи, брать на себя ответственность, то мы будем рады видеть тебя в нашей команде. Знание C++ будет преимуществом, но необязательно  Бонусы Работа в стабильной (25 лет на рынке) компании, с возможностью развития и профессионального роста. Кроме этого – интересные проекты совместно с крупными российскими и зарубежными компаниями, возможности командировок в разные города России. * График работы: пн-пт * Оформление по ТК РФ, * Место работы – м. Преображенская площадь/Сокольники, 10 минут от метро, рядом парк * Премии * Работа в молодом, динамичном и дружном коллектив;;Знать все необязательно – обеспечиваем обучение нужным нам технологиям. Желание и опыт программирования. Ответственность, аккуратность и пунктуальность. Желание и способность изучать...;Разработка и поддержка систем автоматизации. Круг задач, который решают наши специалисты – от пользовательского интерфейса и отчетов до управления производственными роботами...;"C++; Java; C#; Qt; Android; MS Visual Studio"
6;Программист (Laravel);Москва;50000.0;90000.0;Кофман Леонид Борисович;2019-11-20T13:32:59+0300;1;3;Удаленная работа;Частичная занятость;Программист на Laravel для интересного проекта. Для поддержания и развития существующего проекта требуется программист на Laravel на удаленную работу.   Условия:  Частичная занятость - от 4х часов в день (!! Не по вечерам !!). График гибкий. Дружный коллектив. Интересный, быстрорастущий проект.  Требования:  Laravel 5.2, желательно с пониманием модели многопоточной работы Bootstrap JS MySQL ООП Навыки работы с GitHub Желание и умение работать в команде Коммуникабельность ;  Частичная занятость - от 4х часов в день (!! Не по вечерам !!). График гибкий. Дружный коллектив. Интересный, быстрорастущий проект.  Требования:  Laravel 5.2, желательно с пониманием модели многопоточной работы Bootstrap JS MySQL ООП Навыки работы с GitHub Желание и умение работать в команде Коммуникабельность ;Laravel 5.2, желательно с пониманием модели многопоточной работы. Bootstrap. JS. MySQL. ООП. Навыки работы с GitHub. Желание и умение...;;"laravel; MySQL; JavaScript; PHP; jQuery; HTML; Bootstrap; SQL"
7;Программист Delphi;Санкт-Петербург;55000.0;90000.0;Бизнес Технологии;2019-11-20T16:09:09+0300;3;6;Удаленная работа;Полная занятость;Приглашает к сотрудничеству в команду которая занимается созданием инструмента для разработчиков бизнес-приложений: десктопного клиентского приложения ERP системы Global. Клиентское приложение является графическим фреймворком позволяющим создавать и отображать бизнес-приложения ERP-системы. Фреймворк предоставляет набор высокоуровневых графических примитивов (фреймы-компоновщики, гриды, деревья, контролы, графики, график ганта, олап, CAD и многие другие), средства выполнения dsl и отладки, разнообразный API и мета-модель процессов бизнес-приложений.Обязанности:  Разработка десктопной части и фреймворка ERP системы Глобал Реализация нового функционала, исправление ошибок Написание модульных тестов  Требования:  Знание одного из объектно-ориентированных языков Уверенное знание ООП Алгоритмическая подготовка Вы можете ответить на вопросы: что такое указатель? и чем отличается массив от списка?  Приветствуется:  Опыт создания визуальных и не визуальных компонентов Опыт работы с реляционными СУБД Знание UML и методологий разработки ПО Любые знания из сферы IT и Computer Science  Условия:  Мы пишем модульные и интеграционные тесты, проводим ревью кода, используем гибкую методологию разработки, выполняем непрерывную сборку проекта, используем Git, UML. Для создания приложения используем сторонние компоненты ODAC, DevExpress, TMS Scripter, Fast Report, Python, CEF(Chronium) и др. Постоянно совершенствуем методологии разработки и повышаем свою эффективность. По договоренности гибкий график Обширные возможности для профессионального роста Впоследствии возможен переход в проект на Java Конкурентная заработная плата, премии. Заработная плата определяется по результатам собеседования. Оформление по ТК, белая ЗП. ;  Мы пишем модульные и интеграционные тесты, проводим ревью кода, используем гибкую методологию разработки, выполняем непрерывную сборку проекта, используем Git, UML. Для создания приложения используем сторонние компоненты ODAC, DevExpress, TMS Scripter, Fast Report, Python, CEF(Chronium) и др. Постоянно совершенствуем методологии разработки и повышаем свою эффективность. По договоренности гибкий график Обширные возможности для профессионального роста Впоследствии возможен переход в проект на Java Конкурентная заработная плата, премии. Заработная плата определяется по результатам собеседования. Оформление по ТК, белая ЗП. ;Знание одного из объектно-ориентированных языков. Уверенное знание ООП. Приветствуется: Опыт создания визуальных и не визуальных компонентов. Опыт работы с...;Разработка десктопной части и фреймворка ERP системы Глобал. Реализация нового функционала, исправление ошибок. Написание модульных тестов. Алгоритмическая подготовка.;
79;Full-stack developer;Новосибирск;60000.0;90000.0;Неолаб-Нск;2019-11-20T05:31:46+0300;1;3;Гибкий график;Полная занятость;В компании NEOLAB мы решаем задачи игровой индустрии в областях искусственного интеллекта, машинного обучения и больших данных. Мы разрабатываем приложения и сервисы для обработки данных, помощи в принятии решений и аналитики. Офисы компании находятся в Москве, Омске и Новосибирске. NEOLAB работает с компаниями из США, Китая, Индии и других стран. И мы смело называем себя экспертами в игровой индустрии. Мы ценим хорошее знание английского и твой интерес к новостям из мира IT. Мы любим обсудить на собесе, что интересного ты прочитал за последнее время, и что тебя вдохновляет на работу. Ты будешь заниматься поддержкой, развитием и интеграцией продукта. Работать в распределенной команде и взаимодействовать с коллегами в других городах. С какими технологиями ты точно столкнёшься:  Typescript Node JS React Docker RPC  Будет плюсом твой опыт: DevOps Kubernetes Eventsourcing Что тебя ждёт: Когда ты придёшь в нашу компанию, у тебя появится наставник. Ты задашь ему все вопросы, которые у тебя возникнут, он погрузит тебя в проект. Мы знаем, что работать за идею никто не хочет. Поэтому довольно гибкие в определении зарплаты. Жить на дошираках и офисной пицце тебе точно не придётся. Присоединяйся к команде, если хочешь решать задачи бизнеса, принимать новые вызовы и использовать только современные подходы разработки.  ;;React. Docker. RPC. Будет плюсом твой опыт:;Ты будешь заниматься поддержкой, развитием и интеграцией продукта. Работать в распределенной команде и взаимодействовать с коллегами в других городах. DevOps.;"Git; JavaScript; Python"
95;Программист 1С;Тюмень;70000.0;90000.0;Автоград Центр;2019-11-13T09:47:24+0300;1;3;Полный день;Полная занятость;Требуются программисты разного уровня (junior, middle, Senjor), в т.ч. и веб-разработчики. В зависимости от уровня профессионализма обсуждаются пожелания кандидатов по з.п. Мы можем предоставить много интересных задач и возможность развиваться в профессиональном плане и достойную заработную плату.   Требуемый опыт работы: 1–3 года Полная занятость, полный день Должностные обязанности: • Разработка программного обеспечения на базе 1С с интеграцией к WEB,Python   Требования: • Образование: высшее, неоконченное высшее, среднее • Стаж работы: от трех лет, или не менее 1 года программирования 1:С. • Владение ПК: профессиональное • Личностные качества: аналитическое мышление, быстрая обучаемость, ответственность, целеустремленность, добросовестность, аккуратность и пунктуальность. Профессиональные качества: • 1C Предприятие 8.3 • Умение разбираться в чужом коде • Понимание, создание и изменение бизнес-процессов • WEB-сервисы 1C • Запросы 1С и SQL (обязательно) • Python, JS, Websockets и пр. (приветствуется) • Опыт работы с Linux (приветствуется) • Опыт работы с WebRTC (приветствуется)   Условия: • Отличный профессиональный коллектив , возможность профессионального развития и самореализации, карьерного роста. • Трудоустройство официальное, корпоративные мероприятия и спорт.; • Отличный профессиональный коллектив , возможность профессионального развития и самореализации, карьерного роста. • Трудоустройство официальное, корпоративные мероприятия и спорт.;Образование: высшее, неоконченное высшее, среднее. Стаж работы: от трех лет, или не менее 1 года программирования 1:С. ;Разработка программного обеспечения на базе 1С с интеграцией к WEB,Python.;"1С программирование; JavaScript; MySQL; Python"
54;Python разработчик (Middle);Тюмень;75000.0;90000.0;Строительный Двор;2019-11-19T09:24:57+0300;1;3;Полный день;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи! Требования:  опыт коммерческой разработки на языке Python от 2-х лет; практический опыт работы с операционными системами семейства *nix; опыт работы с реляционными СУБД (в приоритете PostgreSQL), умение писать сложные запросы и оптимизировать их, понимание что такое материализованные представления и с чем их едят; опыт проектирования высоконагруженных сервисов, понимание принципов их построения; уверенное знание парадигмы ООП и паттернов проектирования; опыт работы с Celery, Redis, Rabbit и умение их настроить; опыт работы с Django / Flask / aiohttp; умение применять асинхронные / многопоточные подходы в разработке; умение правильно настроить кэш; опыт в сфере DevOps (мы используем Kubernetes, GitLab CI).  Обязанности:  качественное и своевременное исполнение задач web-проекта; поддержка и доработка уже существующих сайтов; оптимизация БД и запросов‚ сопровождение существующего кода.  Бонусы:  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";;Опыт коммерческой разработки на языке Python от 2-х лет. Практический опыт работы с операционными системами семейства *nix. ;Качественное и своевременное исполнение задач web-проекта. Поддержка и доработка уже существующих сайтов. Оптимизация БД и запросов‚ сопровождение существующего кода.;"PostgreSQL; Python; Django; Flask; DevOps; Kubernetes; GitLab CI; Celery; Redis; RabbitMQ; ООП"
51;Инженер-программист АСУ ТП;Санкт-Петербург;;90000.0;Лиман-трейд;2019-11-19T14:56:32+0300;3;6;Полный день;Полная занятость;"Обязанности:  Участие в процессах разработки и внедрения систем класса АСУТП в качестве программиста/ведущего программиста; Разработка, тестирование, внедрение ПО АСУТП как нижнего уровня (PLC Siemens Simatic S7), так и верхнего - HMI (SCADA) на базе WinCC Подбор оборудования, настройка и проведение испытаний нового оборудования Программирование контроллеров, устройств человеко-машинного интерфейса, SCADA - систем Разработка ТЭО на оборудовании  Требования:  Знание современной элементной базы промышленной электроники, PLC, устройств частотного регулирования, основ теории автоматического управления. Знание протоколов RS-485, RS-232, Industrial Ethernet, промышленных сетей PROFIBUS, PROFINET. Знания архитектуры ПЛК Simatic S7, практические навыки работы в Step 7, WinCC.  Условия:  Полный рабочий день (пятидневка) с 9 до 18, пятница до 17; Зарплата обсуждается на собеседовании; Социальный пакет (ДМС, компенсация проезда, связи); Обучение за счет компании. ";"  Полный рабочий день (пятидневка) с 9 до 18, пятница до 17; Зарплата обсуждается на собеседовании; Социальный пакет (ДМС, компенсация проезда, связи); Обучение за счет компании. ";Знание современной элементной базы промышленной электроники, PLC, устройств частотного регулирования, основ теории автоматического управления. Знание протоколов RS-485, RS-232...;Участие в процессах разработки и внедрения систем класса АСУТП в качестве <highlighttext>программиста</highlighttext>/ведущего <highlighttext>программиста</highlighttext>. Разработка, тестирование, внедрение ПО АСУТП как...;
